id,activity_id,code_id,amount,type,percentage,cached_amount,sum_of_children,created_at,updated_at,cached_amount_in_usd
102676,10554,1716,,CodingBudgetCostCategorization,2.8,0.0,0.0,2011-07-13 18:32:45.61794,2011-01-31 23:02:48.869607,0.0
102677,10554,1709,,CodingBudgetCostCategorization,97.2,0.0,0.0,2011-07-13 18:32:45.619725,2011-01-31 23:02:48.879063,0.0
102678,10554,1697,,CodingBudgetCostCategorization,2.8,0.0,0.0,2011-07-13 18:32:45.621494,2011-01-31 23:02:48.888258,0.0
102679,10554,1707,,CodingBudgetCostCategorization,97.2,0.0,0.0,2011-07-13 18:32:45.623404,2011-01-31 23:02:48.897113,0.0
102688,10555,1691,,CodingBudgetCostCategorization,100.0,0.0,0.0,2011-07-13 18:32:45.951575,2011-01-31 23:02:48.56101,0.0
102689,10555,1272,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:32:45.954128,2011-01-31 23:02:48.574349,0.0
102690,10555,1270,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:32:45.956703,2011-01-31 23:02:48.584264,0.0
102691,10555,1269,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:32:45.958844,2011-01-31 23:02:48.593484,0.0
102692,10555,1268,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:32:45.960829,2011-01-31 23:02:48.602884,0.0
102698,10556,1184,,CodingBudget,18.6,0.0,0.0,2011-07-13 18:32:45.991012,2011-01-31 23:02:47.250555,0.0
102699,10556,1187,,CodingBudget,81.4,0.0,0.0,2011-07-13 18:32:45.993255,2011-01-31 23:02:47.26061,0.0
102700,10556,1182,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:32:45.995106,2011-01-31 23:02:47.27036,0.0
102701,10556,1167,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:32:45.997016,2011-01-31 23:02:47.279605,0.0
102702,10556,1166,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:32:45.998839,2011-01-31 23:02:47.288889,0.0
102703,10556,1716,,CodingBudgetCostCategorization,8.8,0.0,0.0,2011-07-13 18:32:46.00071,2011-01-31 23:02:47.298122,0.0
102704,10556,1708,,CodingBudgetCostCategorization,91.2,0.0,0.0,2011-07-13 18:32:46.002597,2011-01-31 23:02:47.320758,0.0
102705,10556,1697,,CodingBudgetCostCategorization,8.8,0.0,0.0,2011-07-13 18:32:46.005006,2011-01-31 23:02:47.331821,0.0
102706,10556,1707,,CodingBudgetCostCategorization,91.2,0.0,0.0,2011-07-13 18:32:46.006834,2011-01-31 23:02:47.344847,0.0
102798,10560,1578,,CodingBudgetDistrict,40.0,0.0,0.0,2011-07-13 18:32:49.877033,2011-01-31 23:02:51.400159,0.0
102799,10560,1592,,CodingBudgetDistrict,60.0,0.0,0.0,2011-07-13 18:32:49.879316,2011-01-31 23:02:51.412961,0.0
102800,10560,1280,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:32:49.882426,2011-01-31 23:02:51.42453,0.0
102801,10560,1279,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:32:49.884375,2011-01-31 23:02:51.436551,0.0
102802,10560,1278,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:32:49.886272,2011-01-31 23:02:51.461525,0.0
102803,10560,1269,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:32:49.888117,2011-01-31 23:02:51.472997,0.0
102804,10560,1268,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:32:49.890039,2011-01-31 23:02:51.484085,0.0
102805,10560,1697,,CodingBudgetCostCategorization,6.0,0.0,0.0,2011-07-13 18:32:49.892328,2011-01-31 23:03:27.33945,0.0
102806,10560,1698,,CodingBudgetCostCategorization,20.0,0.0,0.0,2011-07-13 18:32:49.894227,2011-01-31 23:03:27.353134,0.0
102807,10560,1714,,CodingBudgetCostCategorization,74.0,0.0,0.0,2011-07-13 18:32:49.896051,2011-01-31 23:03:27.365493,0.0
102826,10562,1582,,CodingBudgetDistrict,100.0,0.0,0.0,2011-07-13 18:32:50.64199,2011-07-13 02:07:28.178272,0.0
102827,10562,1694,,CodingBudgetCostCategorization,100.0,0.0,0.0,2011-07-13 18:32:50.644785,2011-07-13 02:07:28.182175,0.0
102828,10562,1486,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:32:50.646924,2011-07-13 02:09:43.846379,0.0
102829,10562,1412,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:32:50.648814,2011-07-13 02:09:43.850151,0.0
102830,10562,1268,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:32:50.650645,2011-07-13 02:09:43.853853,0.0
102849,10565,1166,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:32:51.340674,2011-07-13 00:16:40.62385,0.0
102850,10565,1582,,CodingBudgetDistrict,100.0,0.0,0.0,2011-07-13 18:32:51.342665,2011-07-13 00:16:42.881175,0.0
102851,10565,1707,,CodingBudgetCostCategorization,100.0,0.0,0.0,2011-07-13 18:32:51.344311,2011-07-13 00:16:43.014565,0.0
102855,10567,1582,,CodingBudgetDistrict,100.0,0.0,0.0,2011-07-13 18:32:52.016523,2011-07-13 02:09:49.580452,0.0
102857,10567,1485,,CodingSpend,100.0,0.0,0.0,2011-07-13 18:32:52.020062,2011-02-03 18:13:59,0.0
102858,10567,1483,,CodingSpend,0.0,0.0,0.0,2011-07-13 18:32:52.02197,2011-02-03 18:13:59,0.0
102859,10567,1412,,CodingSpend,0.0,0.0,0.0,2011-07-13 18:32:52.032041,2011-02-03 18:13:59,0.0
102860,10567,1268,,CodingSpend,0.0,0.0,0.0,2011-07-13 18:32:52.033702,2011-02-03 18:13:59,0.0
102867,10568,1582,,CodingSpendDistrict,100.0,0.0,0.0,2011-07-13 18:32:52.591915,2011-02-03 18:14:11,0.0
102876,10570,1582,,CodingBudgetDistrict,100.0,0.0,0.0,2011-07-13 18:32:52.807317,2011-02-03 18:03:40,0.0
102877,10570,1694,,CodingBudgetCostCategorization,100.0,0.0,0.0,2011-07-13 18:32:52.809105,2011-02-03 18:03:40,0.0
102886,10572,1574,,CodingSpendDistrict,100.0,0.0,0.0,2011-07-13 18:33:01.60164,2011-01-31 23:04:25.694458,0.0
102888,10572,1707,,CodingBudgetCostCategorization,100.0,0.0,0.0,2011-07-13 18:33:01.605165,2011-01-31 23:08:50.694747,0.0
102889,10572,1483,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:01.606904,2011-01-31 23:08:57.674797,0.0
102890,10572,1412,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:01.608582,2011-02-03 18:51:39,0.0
102891,10572,1268,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:01.61023,2011-02-03 18:51:39,0.0
102910,10575,1574,,CodingSpendDistrict,100.0,0.0,0.0,2011-07-13 18:33:02.302135,2011-01-31 23:04:25.630714,0.0
102912,10575,1707,,CodingSpendCostCategorization,100.0,0.0,0.0,2011-07-13 18:33:02.307797,2011-02-03 18:51:46,0.0
102915,10575,1166,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:02.315904,2011-01-31 23:08:57.852163,0.0
102916,10575,1195,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:02.317818,2011-01-31 23:08:57.862283,0.0
102917,10575,1167,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:02.334015,2011-02-03 18:51:44,0.0
102921,10576,1574,,CodingSpendDistrict,100.0,0.0,0.0,2011-07-13 18:33:02.359053,2011-01-31 23:04:25.604025,0.0
102923,10576,1707,,CodingSpendCostCategorization,100.0,0.0,0.0,2011-07-13 18:33:02.363857,2011-02-03 18:51:47,0.0
102926,10576,1478,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:02.37096,2011-01-31 23:08:57.549295,0.0
102927,10576,1477,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:02.527718,2011-02-03 18:51:46,0.0
102928,10576,1412,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:02.529741,2011-02-03 18:51:46,0.0
102929,10576,1268,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:02.531541,2011-02-03 18:51:46,0.0
102944,10579,1229,,CodingSpend,100.0,0.0,0.0,2011-07-13 18:33:02.915216,2011-01-31 23:04:26.906287,0.0
102945,10579,1166,,CodingSpend,100.0,0.0,0.0,2011-07-13 18:33:02.930698,2011-02-03 18:51:56,0.0
102946,10579,1574,,CodingSpendDistrict,100.0,0.0,0.0,2011-07-13 18:33:02.932443,2011-01-31 23:04:26.930265,0.0
102948,10579,1714,,CodingSpendCostCategorization,100.0,0.0,0.0,2011-07-13 18:33:02.935981,2011-01-31 23:05:00.75012,0.0
102952,10580,1574,,CodingSpendDistrict,100.0,0.0,0.0,2011-07-13 18:33:02.953581,2011-01-31 23:04:26.971436,0.0
102953,10580,1714,,CodingSpendCostCategorization,100.0,0.0,0.0,2011-07-13 18:33:02.955283,2011-01-31 23:05:00.769192,0.0
102956,10580,1269,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:02.96909,2011-01-31 23:08:57.990052,0.0
102957,10580,1268,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:02.970943,2011-02-03 18:52:03,0.0
102974,10584,1252,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:03.728207,2011-01-31 23:04:27.517968,0.0
102975,10584,1574,,CodingSpendDistrict,100.0,0.0,0.0,2011-07-13 18:33:03.862118,2011-01-31 23:04:27.562749,0.0
102977,10584,1166,,CodingSpend,100.0,0.0,0.0,2011-07-13 18:33:03.903469,2011-02-03 18:52:09,0.0
102978,10584,1691,,CodingSpendCostCategorization,100.0,0.0,0.0,2011-07-13 18:33:03.915092,2011-01-31 23:04:27.588701,0.0
103000,10589,1574,,CodingSpendDistrict,100.0,0.0,0.0,2011-07-13 18:33:04.273439,2011-01-31 23:04:30.241682,0.0
103001,10589,1714,,CodingSpendCostCategorization,100.0,0.0,0.0,2011-07-13 18:33:04.275234,2011-01-31 23:04:30.562755,0.0
103004,10589,1358,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:04.280472,2011-01-31 23:08:57.721675,0.0
103005,10589,1269,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:04.282406,2011-02-03 18:53:05,0.0
103006,10589,1268,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:04.284055,2011-02-03 18:53:05,0.0
103107,10607,1574,,CodingSpendDistrict,100.0,0.0,0.0,2011-07-13 18:33:07.606047,2011-01-31 23:04:55.003752,0.0
103108,10607,1696,,CodingSpendCostCategorization,100.0,0.0,0.0,2011-07-13 18:33:07.60903,2011-01-31 23:04:55.013204,0.0
103111,10607,1242,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:07.701196,2011-01-31 23:08:55.38387,0.0
103112,10607,1249,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:07.736359,2011-01-31 23:08:55.394844,0.0
103113,10607,1166,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:07.749501,2011-02-03 18:54:28,0.0
103117,10608,1574,,CodingSpendDistrict,100.0,0.0,0.0,2011-07-13 18:33:07.775212,2011-01-31 23:04:55.022502,0.0
103118,10608,1693,,CodingSpendCostCategorization,100.0,0.0,0.0,2011-07-13 18:33:07.77852,2011-01-31 23:04:55.031547,0.0
103120,10608,1462,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:07.793507,2011-01-31 23:08:54.093266,0.0
103121,10608,1461,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:07.795657,2011-02-03 18:54:30,0.0
103122,10608,1460,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:07.797361,2011-02-03 18:54:30,0.0
103123,10608,1459,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:07.802297,2011-02-03 18:54:30,0.0
103124,10608,1420,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:07.867076,2011-02-03 18:54:30,0.0
103125,10608,1412,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:07.869457,2011-02-03 18:54:31,0.0
103126,10608,1268,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:07.871214,2011-02-03 18:54:31,0.0
103135,10609,1574,,CodingSpendDistrict,100.0,0.0,0.0,2011-07-13 18:33:07.900096,2011-01-31 23:08:51.222525,0.0
103136,10609,1691,,CodingSpendCostCategorization,100.0,0.0,0.0,2011-07-13 18:33:07.903652,2011-01-31 23:08:51.233301,0.0
103139,10609,1270,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:07.908914,2011-01-31 23:08:54.050042,0.0
103140,10609,1269,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:07.910787,2011-02-03 19:01:34,0.0
103141,10609,1268,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:07.912416,2011-02-03 19:01:34,0.0
103145,10610,1574,,CodingSpendDistrict,100.0,0.0,0.0,2011-07-13 18:33:08.225424,2011-01-31 23:04:25.714359,0.0
103146,10610,1707,,CodingSpendCostCategorization,100.0,0.0,0.0,2011-07-13 18:33:08.228934,2011-01-31 23:04:25.722977,0.0
103149,10610,1336,,CodingBudget,33.0,0.0,0.0,2011-07-13 18:33:08.239735,2011-01-31 23:08:55.45476,0.0
103150,10610,1270,,CodingBudget,33.0,0.0,0.0,2011-07-13 18:33:08.24266,2011-01-31 23:08:55.463997,0.0
103151,10610,1278,,CodingBudget,34.0,0.0,0.0,2011-07-13 18:33:08.246516,2011-01-31 23:08:55.48967,0.0
103152,10610,1269,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:08.24978,2011-02-03 18:51:49,0.0
103153,10610,1268,,CodingBudget,100.0,0.0,0.0,2011-07-13 18:33:08.45324,2011-02-03 18:51:49,0.0
103165,10612,1268,,CodingBudget,50.0,0.0,0.0,2011-07-13 18:33:15.847489,2011-01-31 23:03:15.915656,0.0
103166,10612,1269,,CodingBudget,50.0,0.0,0.0,2011-07-13 18:33:15.850059,2011-01-31 23:03:15.924213,0.0
103167,10612,1171,,CodingBudget,16.6,0.0,0.0,2011-07-13 18:33:15.851699,2011-01-31 23:03:15.932927,0.0
103168,10612,1362,,CodingBudget,50.0,0.0,0.0,2011-07-13 18:33:15.853573,2011-01-31 23:03:15.942931,0.0
103169,10612,1175,,CodingBudget,16.7,0.0,0.0,2011-07-13 18:33:15.855311,2011-01-31 23:03:15.951734,0.0
103170,10612,1178,,CodingBudget,16.7,0.0,0.0,2011-07-13 18:33:15.857181,2011-01-31 23:03:15.960271,0.0
103171,10612,1166,,CodingBudget,50.0,0.0,0.0,2011-07-13 18:33:15.858761,2011-01-31 23:03:15.968918,0.0
103172,10612,1167,,CodingBudget,50.0,0.0,0.0,2011-07-13 18:33:15.860539,2011-01-31 23:03:15.977893,0.0
103173,10612,1168,,CodingBudget,16.6,0.0,0.0,2011-07-13 18:33:15.862278,2011-01-31 23:03:15.993167,0.0
103174,10612,1195,,CodingBudget,16.7,0.0,0.0,2011-07-13 18:33:15.863875,2011-01-31 23:03:16.001782,0.0
103175,10612,1199,,CodingBudget,16.7,0.0,0.0,2011-07-13 18:33:15.86548,2011-01-31 23:03:16.010504,0.0
103176,10612,1197,,CodingBudget,16.7,0.0,0.0,2011-07-13 18:33:15.868463,2011-01-31 23:03:16.019015,0.0
103177,10612,1595,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:15.870451,2011-01-31 23:03:16.102971,0.0
103178,10612,1584,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:15.872244,2011-01-31 23:03:16.112016,0.0
103179,10612,1596,,CodingBudgetDistrict,7.0,0.0,0.0,2011-07-13 18:33:15.874377,2011-01-31 23:03:16.149797,0.0
103180,10612,1585,,CodingBudgetDistrict,7.0,0.0,0.0,2011-07-13 18:33:15.876002,2011-01-31 23:03:16.158689,0.0
103181,10612,1574,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:15.877612,2011-01-31 23:03:16.167344,0.0
103182,10612,1597,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:15.879241,2011-01-31 23:03:16.176517,0.0
103183,10612,1586,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:15.881078,2011-01-31 23:03:16.195051,0.0
103184,10612,1575,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.010656,2011-01-31 23:03:16.203787,0.0
103185,10612,1598,,CodingBudgetDistrict,1.0,0.0,0.0,2011-07-13 18:33:16.107087,2011-01-31 23:03:16.230062,0.0
103186,10612,1587,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.113831,2011-01-31 23:03:16.239045,0.0
103187,10612,1576,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.176903,2011-01-31 23:03:16.312888,0.0
103188,10612,1599,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.181037,2011-01-31 23:03:16.321355,0.0
103189,10612,1588,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.184504,2011-01-31 23:03:16.329834,0.0
103190,10612,1577,,CodingBudgetDistrict,7.0,0.0,0.0,2011-07-13 18:33:16.197368,2011-01-31 23:03:16.338651,0.0
103191,10612,1600,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.199595,2011-01-31 23:03:16.347936,0.0
103192,10612,1590,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.202322,2011-01-31 23:03:16.894428,0.0
103193,10612,1589,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.204512,2011-01-31 23:03:16.953428,0.0
103194,10612,1578,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.206683,2011-01-31 23:03:16.967592,0.0
103195,10612,1601,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.208716,2011-01-31 23:03:16.978692,0.0
103196,10612,1591,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.210873,2011-01-31 23:03:16.989066,0.0
103197,10612,1580,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.213524,2011-01-31 23:03:16.999653,0.0
103198,10612,1579,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.215675,2011-01-31 23:03:17.010517,0.0
103199,10612,1602,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.217691,2011-01-31 23:03:17.021344,0.0
103200,10612,1592,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.220189,2011-01-31 23:03:17.031489,0.0
103201,10612,1581,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.222481,2011-01-31 23:03:17.041764,0.0
103202,10612,1603,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.224752,2011-01-31 23:03:17.051894,0.0
103203,10612,1593,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.235069,2011-01-31 23:03:17.061786,0.0
103204,10612,1582,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.237636,2011-01-31 23:03:17.072005,0.0
103205,10612,1594,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.240065,2011-01-31 23:03:17.081888,0.0
103206,10612,1583,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:16.243352,2011-01-31 23:03:17.091603,0.0
103207,10612,1706,,CodingBudgetCostCategorization,7.5,0.0,0.0,2011-07-13 18:33:16.245536,2011-01-31 23:03:17.103837,0.0
103208,10612,1717,,CodingBudgetCostCategorization,85.0,0.0,0.0,2011-07-13 18:33:16.247669,2011-01-31 23:03:17.114444,0.0
103209,10612,1697,,CodingBudgetCostCategorization,85.0,0.0,0.0,2011-07-13 18:33:16.250188,2011-01-31 23:03:17.12473,0.0
103210,10612,1698,,CodingBudgetCostCategorization,15.0,0.0,0.0,2011-07-13 18:33:16.264104,2011-01-31 23:03:17.135483,0.0
103211,10612,1703,,CodingBudgetCostCategorization,15.0,0.0,0.0,2011-07-13 18:33:16.274732,2011-01-31 23:03:17.145922,0.0
103212,10612,1704,,CodingBudgetCostCategorization,7.5,0.0,0.0,2011-07-13 18:33:16.276786,2011-01-31 23:03:17.155831,0.0
103261,10613,1596,,CodingBudgetDistrict,33.4,0.0,0.0,2011-07-13 18:33:17.07534,2011-01-31 23:03:15.555615,0.0
103262,10613,1585,,CodingBudgetDistrict,33.3,0.0,0.0,2011-07-13 18:33:17.091261,2011-01-31 23:03:15.565785,0.0
103263,10613,1577,,CodingBudgetDistrict,33.3,0.0,0.0,2011-07-13 18:33:17.101816,2011-01-31 23:03:15.575615,0.0
103264,10613,1268,,CodingBudget,50.0,0.0,0.0,2011-07-13 18:33:17.106938,2011-01-31 23:03:15.587122,0.0
103265,10613,1269,,CodingBudget,50.0,0.0,0.0,2011-07-13 18:33:17.120854,2011-01-31 23:03:15.597789,0.0
103266,10613,1171,,CodingBudget,8.33,0.0,0.0,2011-07-13 18:33:17.123015,2011-01-31 23:03:15.607412,0.0
103267,10613,1362,,CodingBudget,50.0,0.0,0.0,2011-07-13 18:33:17.131441,2011-01-31 23:03:15.617137,0.0
103268,10613,1175,,CodingBudget,8.33,0.0,0.0,2011-07-13 18:33:17.133267,2011-01-31 23:03:15.627228,0.0
103269,10613,1178,,CodingBudget,8.33,0.0,0.0,2011-07-13 18:33:17.13498,2011-01-31 23:03:15.63665,0.0
103270,10613,1166,,CodingBudget,50.0,0.0,0.0,2011-07-13 18:33:17.136658,2011-01-31 23:03:15.64565,0.0
103271,10613,1167,,CodingBudget,25.0,0.0,0.0,2011-07-13 18:33:17.138979,2011-01-31 23:03:15.655655,0.0
103272,10613,1168,,CodingBudget,8.33,0.0,0.0,2011-07-13 18:33:17.141585,2011-01-31 23:03:15.665971,0.0
103273,10613,1195,,CodingBudget,8.34,0.0,0.0,2011-07-13 18:33:17.144536,2011-01-31 23:03:15.675753,0.0
103274,10613,1197,,CodingBudget,8.34,0.0,0.0,2011-07-13 18:33:17.147119,2011-01-31 23:03:15.699408,0.0
103275,10613,1199,,CodingBudget,8.34,0.0,0.0,2011-07-13 18:33:17.149257,2011-01-31 23:03:15.717514,0.0
103276,10613,1717,,CodingBudgetCostCategorization,50.0,0.0,0.0,2011-07-13 18:33:17.15178,2011-01-31 23:03:15.726284,0.0
103277,10613,1697,,CodingBudgetCostCategorization,50.0,0.0,0.0,2011-07-13 18:33:17.153435,2011-01-31 23:03:15.734953,0.0
103278,10613,1698,,CodingBudgetCostCategorization,50.0,0.0,0.0,2011-07-13 18:33:17.155107,2011-01-31 23:03:15.743808,0.0
103279,10613,1703,,CodingBudgetCostCategorization,50.0,0.0,0.0,2011-07-13 18:33:17.158796,2011-01-31 23:03:15.752625,0.0
103280,10613,1704,,CodingBudgetCostCategorization,50.0,0.0,0.0,2011-07-13 18:33:17.160618,2011-01-31 23:03:15.761474,0.0
103301,10614,1268,,CodingBudget,50.0,0.0,0.0,2011-07-13 18:33:18.054898,2011-01-31 23:03:17.762333,0.0
103302,10614,1171,,CodingBudget,25.0,0.0,0.0,2011-07-13 18:33:18.057084,2011-01-31 23:03:17.77249,0.0
103303,10614,1362,,CodingBudget,50.0,0.0,0.0,2011-07-13 18:33:18.065461,2011-01-31 23:03:17.860678,0.0
103304,10614,1178,,CodingBudget,25.0,0.0,0.0,2011-07-13 18:33:18.069604,2011-01-31 23:03:17.875317,0.0
103305,10614,1166,,CodingBudget,50.0,0.0,0.0,2011-07-13 18:33:18.071636,2011-01-31 23:03:17.923311,0.0
103306,10614,1168,,CodingBudget,25.0,0.0,0.0,2011-07-13 18:33:18.073582,2011-01-31 23:03:17.934744,0.0
103307,10614,1175,,CodingBudget,25.0,0.0,0.0,2011-07-13 18:33:18.075556,2011-01-31 23:03:17.944827,0.0
103308,10614,1167,,CodingBudget,50.0,0.0,0.0,2011-07-13 18:33:18.077469,2011-01-31 23:03:17.955074,0.0
103309,10614,1269,,CodingBudget,50.0,0.0,0.0,2011-07-13 18:33:18.079312,2011-01-31 23:03:17.965421,0.0
103310,10614,1595,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.081294,2011-01-31 23:03:17.979322,0.0
103311,10614,1584,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.083249,2011-01-31 23:03:18.008888,0.0
103312,10614,1596,,CodingBudgetDistrict,7.0,0.0,0.0,2011-07-13 18:33:18.085117,2011-01-31 23:03:18.019492,0.0
103313,10614,1585,,CodingBudgetDistrict,7.0,0.0,0.0,2011-07-13 18:33:18.087021,2011-01-31 23:03:18.029802,0.0
103314,10614,1574,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.088934,2011-01-31 23:03:18.040537,0.0
103315,10614,1597,,CodingBudgetDistrict,1.0,0.0,0.0,2011-07-13 18:33:18.090935,2011-01-31 23:03:18.051379,0.0
103316,10614,1586,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.092852,2011-01-31 23:03:18.062217,0.0
103317,10614,1575,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.095176,2011-01-31 23:03:18.072747,0.0
103318,10614,1598,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.168386,2011-01-31 23:03:18.082855,0.0
103319,10614,1587,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.171094,2011-01-31 23:03:18.092783,0.0
103320,10614,1576,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.173218,2011-01-31 23:03:18.102798,0.0
103321,10614,1599,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.175277,2011-01-31 23:03:18.11264,0.0
103322,10614,1588,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.177506,2011-01-31 23:03:18.122573,0.0
103323,10614,1577,,CodingBudgetDistrict,7.0,0.0,0.0,2011-07-13 18:33:18.180018,2011-01-31 23:03:18.767285,0.0
103324,10614,1600,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.182254,2011-01-31 23:03:18.797272,0.0
103325,10614,1590,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.18444,2011-01-31 23:03:18.816481,0.0
103326,10614,1589,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.186676,2011-01-31 23:03:18.827494,0.0
103327,10614,1578,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.188788,2011-01-31 23:03:18.838581,0.0
103328,10614,1601,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.190906,2011-01-31 23:03:18.849458,0.0
103329,10614,1591,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.19293,2011-01-31 23:03:18.882495,0.0
103330,10614,1580,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.195022,2011-01-31 23:03:18.892755,0.0
103331,10614,1579,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.196978,2011-01-31 23:03:18.902592,0.0
103332,10614,1602,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.198981,2011-01-31 23:03:18.912562,0.0
103333,10614,1592,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.201555,2011-01-31 23:03:18.940243,0.0
103334,10614,1581,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.203592,2011-01-31 23:03:18.950532,0.0
103335,10614,1603,,CodingBudgetDistrict,3.0,0.0,0.0,2011-07-13 18:33:18.20664,2011-01-31 23:03:18.960579,0.0
